LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
6.7886,44.9303936,9,LOCALITA' SAGNALONGA,,CESANA TORINESE,,,,092A404B-BE36-2A08-E054-0003BA0F36E6,33de76c6482ad10b
7.3941789,45.11853,2,VICOLO CIANDELLERA,,ALMESE,,,,E257D61D-F97D-145B-E044-0003BA0F36E6,72c2f34979d78486
7.8300612,45.129256,8,VIA QUARONE,,GASSINO TORINESE,,,,092A404B-A757-2A08-E054-0003BA0F36E6,5f4a92562a6d0b55
7.5848859,44.830231,23,VIA PIAVE,,PANCALIERI,,,,092A404B-9DC0-2A08-E054-0003BA0F36E6,c49a67071edfafb0
7.5687714,45.060495,118,VIA GEROLAMO OLEVANO,,GRUGLIASCO,,,,092A404B-65B7-2A08-E054-0003BA0F36E6,3e24532d25fedf97
7.2225746,44.9466443,38,CORSO ROCCO GALLIANO,,PINASCA,,,,092A404B-619D-2A08-E054-0003BA0F36E6,aad25f976ae80321
7.1177079,44.8079291,64,VIA MAESTRA,,BOBBIO PELLICE,,,,092A404E-0DE4-2A08-E054-0003BA0F36E6,f8f51efb105e0598
7.4349975,44.3887506,11,VIA PALAZZO COMUNALE,,BERNEZZO,,,,092A4044-2FD1-2A08-E054-0003BA0F36E6,ec8bb8de7e1d5c95
8.5333655,44.7535147,5:00 AM,VIA SAN ZENO,,CASSINE,,,,F95D137D-B1F7-2F81-E044-0003BA0F36E6,9a03a36e27c11e3c
8.5538235,44.6394055,5,PIAZZA della CHIESA,,PRASCO,,,,092A4093-CCDF-2A08-E054-0003BA0F36E6,5df5da8e71cfcd09
8.5216196,44.6960626,67,VIA SEGHINI STRAMBI,,STREVI,,,,092A4092-C79F-2A08-E054-0003BA0F36E6,2093093ac9bb7000
7.4395479,44.3854729,27,VIA CUNEO,,BERNEZZO,,,,092A4049-0853-2A08-E054-0003BA0F36E6,807d3f355757464e
8.3957437,45.3484407,3,VIA VERCELLI,,CARESANABLOT,,,,092A4094-86A2-2A08-E054-0003BA0F36E6,8421e8c1766435a7
8.7847671,44.7673366,16,VIA GINOCCHIO RAMIRO,,NOVI LIGURE,,,,092A4083-80F0-2A08-E054-0003BA0F36E6,44b25e81d8ac4151
8.7825692,44.7609813,5,VIA DE AMBROSIS,,NOVI LIGURE,,,,092A4083-7D80-2A08-E054-0003BA0F36E6,19146b259aa5baa3
7.7835342,44.7685773,12,VICOLO FARINI,,SOMMARIVA DEL BOSCO,,,,1E5ED95D-2A1B-291D-E054-0003BA0F36E6,77bfd82834bd60c8
8.8191646,44.7677248,43,STRADA STRADELLA,,NOVI LIGURE,,,,092A4083-A9D6-2A08-E054-0003BA0F36E6,ae15ec12567d9e49
8.7994086,44.7668366,11,VIA dello SCABIOLO,,NOVI LIGURE,,,,092A4083-AC65-2A08-E054-0003BA0F36E6,ed0d06973f844c85
8.8268275,44.7627674,2,STRADA della FUGAZZARA,,NOVI LIGURE,,,,092A4083-7CC2-2A08-E054-0003BA0F36E6,7f564dda9aead4d8
8.7838955,44.7666102,40,VIA GIOVANNI AMENDOLA,,NOVI LIGURE,,,,092A4083-8348-2A08-E054-0003BA0F36E6,33cc833d492eb7a9
7.8225719,45.1280043,5,VIA GENERALE ARMANDO DIAZ,,GASSINO TORINESE,,,,092A404C-E158-2A08-E054-0003BA0F36E6,ce97b5c89753a811
7.5148087,45.1143522,12,VIA TETTI GAY,,SAN GIACOMO,,,,092A404C-D4F1-2A08-E054-0003BA0F36E6,64d1c00f7fe99fac
7.8782029,45.2663792,1,VIA IV NOVEMBRE,,VALLO,,,,092A404C-C952-2A08-E054-0003BA0F36E6,8a031aa77280465f
7.7540004,45.4460105,16,VIA MARTELLONO,,ISSIGLIO,,,,092A404C-C4D9-2A08-E054-0003BA0F36E6,0b77bdb8f8956caf
7.3320165,44.8857089,2,VIA del PINO,,PINEROLO,,,,092A404C-B656-2A08-E054-0003BA0F36E6,79f23cb09da57c47
7.3227752,44.8797267,4,PIAZZA SISTO FRAIRIA,,PINEROLO,,,,092A404C-B174-2A08-E054-0003BA0F36E6,08fcd3b37b47dcd4
7.3768867,44.8923375,6,VIA GIOVANNI BARRA,,PINEROLO,,,,092A404C-AF7B-2A08-E054-0003BA0F36E6,ff7ca819a1bd26a3
7.328965,44.8879148,32,VIA ARCHIBUGIERI DI SAN GIORGIO,,PINEROLO,,,,092A404C-AAC6-2A08-E054-0003BA0F36E6,95efbb2a021a7390
7.3455771,44.8836242,29,VIA ETTORE BIGNONE,,PINEROLO,,,,092A404C-A90E-2A08-E054-0003BA0F36E6,4b21500dfefd6ec3
7.8415705,45.0967555,3,VIA MANDOLERA,,BARDASSANO,,,,092A404B-A329-2A08-E054-0003BA0F36E6,c13b91247ae9cc14
7.8489493,44.9194565,4,VIA CRISTOFORO COLOMBO,,POIRINO,,,,092A404B-96BD-2A08-E054-0003BA0F36E6,e70cabc0f3a1edc8
7.5595426,45.2576149,13,VIA CORIO,,GROSSO,,,,092A404B-8BFF-2A08-E054-0003BA0F36E6,4e42bef53caf9987
7.3216362,45.1138635,52,VIA CONTE VERDE,,CONDOVE,,,,092A404B-8A42-2A08-E054-0003BA0F36E6,ce87e1642c34946a
7.4690819,45.262604,42,VIA CELSO MIGLIETTI,,GERMAGNANO,,,,092A404B-8BCD-2A08-E054-0003BA0F36E6,635ee5f860ffeb07
7.8076071,45.0468284,144,VIA TEPICE,,PINO TORINESE,,,,092A404B-811E-2A08-E054-0003BA0F36E6,da499146088c002e
7.9453074,45.0382677,10,VIA SAN SALVATORE,,MORIONDO TORINESE,,,,092A404B-7872-2A08-E054-0003BA0F36E6,05c013ff3c73b426
7.4483345,44.9826803,6,VIA GAETANO DONIZETTI,,PIOSSASCO,,,,092A404B-7660-2A08-E054-0003BA0F36E6,f68de49288654056
7.3424272,44.9548476,11,VIA COL MARIUN,,CANTALUPA,,,,092A404A-DE62-2A08-E054-0003BA0F36E6,23b2b9bf9a28d10d
7.8339319,45.1244932,1,VIA CARLO LORENZINI DETTO COLLODI,,GASSINO TORINESE,,,,092A404A-DEA8-2A08-E054-0003BA0F36E6,11ee84546cef2271
7.1265612,45.1378975,15,STRADA SUSA,,FORESTO,,,,092A404C-EB0D-2A08-E054-0003BA0F36E6,f3e4d39621dcb548
7.8993851,45.1934025,11,VIA TALENTINO,,CHIVASSO,,,,092A404D-CED8-2A08-E054-0003BA0F36E6,5da3aaa61de3439e
7.9347404,45.1973115,34,VIA CASALE,,CASTELROSSO-TORASSI,,,,092A404D-BBD2-2A08-E054-0003BA0F36E6,c557d7fb8e7cfeef
7.7422969,45.3468091,7,STRADA RIVAROLO,,OZEGNA,,,,092A404D-9170-2A08-E054-0003BA0F36E6,3d6687a94e8ca6fe
7.8025417,45.4938942,4,VIA GIUSEPPE GARIBALDI,,BROSSO,,,,092A404D-8E41-2A08-E054-0003BA0F36E6,51f84588ba3fd5b4
7.1881989,44.9521983,1,BORGATA ENFOUS,,POMARETTO,,,,092A404D-3748-2A08-E054-0003BA0F36E6,6658d21ca382bd44
8.6600166,45.5047192,17,VIA MACALLE',,CAMERI,,,,092A4072-F19F-2A08-E054-0003BA0F36E6,1a48923de0e215a2
7.391938,45.1214331,11,BORGATA I MALATRAIT,,MALATRAIT,,,,092A4082-94E2-2A08-E054-0003BA0F36E6,0d7119e6982a8824
7.4038815,45.1208085,1-Mar,VIA BRAIDA,,RIVERA,,,,E257D61D-F793-145B-E044-0003BA0F36E6,5985225544409c3b
7.406504,45.1205886,18 /2,VIA BRAIDA,,RIVERA,,,,E257D61D-F7BB-145B-E044-0003BA0F36E6,ade799a6a093711d
7.7267887,44.8414393,11,VIA ADA NEGRI,,SANTA RITA,,,,092A409A-AA73-2A08-E054-0003BA0F36E6,f67015fb70f0184a
8.4705078,44.675343,3,PIAZZA della BOLLENTE,,ACQUI TERME,,,,092A4099-8143-2A08-E054-0003BA0F36E6,95e4a9119dc99fa6
7.7282568,44.8515966,29,VIA CAVALCAVIA,,CARMAGNOLA,,,,092A4092-2D8A-2A08-E054-0003BA0F36E6,f8a79fd9c644ebd2
7.6704832,44.8326866,17,VIA MAIRA,,MOTTA,,,,092A4092-3366-2A08-E054-0003BA0F36E6,41df4db66b89e710
8.6462705,44.6413272,41,LUNGO ORBA GIUSEPPE MAZZINI,,OVADA,,,,092A4093-67FE-2A08-E054-0003BA0F36E6,7e796ded54d6db49
8.7858593,44.7603123,63,VIA NICOLO' GIRARDENGO,,NOVI LIGURE,,,,092A4083-397E-2A08-E054-0003BA0F36E6,cd041662604b9c49
8.5605626,44.6922265,15,VIA GIUSEPPE GARIBALDI,,ORSARA BORMIDA,,,,092A409E-B3D4-2A08-E054-0003BA0F36E6,fd7510125f58469b
8.4599855,44.5904002,24,VIA SANT'ANNA,,PONZONE,,,,0AE0F23C-84DD-464F-E054-0003BA0F36E6,803049a5d21573ed
8.5243328,44.6989502,61,VIA PIERINO UGO,,STREVI,,,,092A4092-BF66-2A08-E054-0003BA0F36E6,448a368d2808e257
8.0346317,44.6968284,3,PIAZZA SAVONA,,ALBA,,,,092A4082-2BE7-2A08-E054-0003BA0F36E6,7b66df6f11b01bef
7.4060735,44.9924819,8,REGIONE MARITANO,,BRENTATORI,,,,092A404C-A4C7-2A08-E054-0003BA0F36E6,003fdc61555c4379
7.0231125,45.1286951,11,VICOLO SANT'ANTONIO,,GRAVERE,,,,092A404C-874E-2A08-E054-0003BA0F36E6,6fee96c44ed5dc0c
6.9486957,45.1091852,36,FRAZIONE CELS RUINAS,,EXILLES,,,,092A404C-84D8-2A08-E054-0003BA0F36E6,b8f0e376c5698d9e
6.9290623,45.0972049,6,VICOLO COURT DE L'HOTE,,EXILLES,,,,092A404C-806E-2A08-E054-0003BA0F36E6,c0a08f36bb676827
7.1478027,45.1379695,8,VIA FONTAN VALTER,,BUSSOLENO,,,,092A404C-8109-2A08-E054-0003BA0F36E6,ddef6ffed9c9c241
7.9171267,45.0210129,104,VIA RIVA,,BAUSONE,,,,092A404A-FEF1-2A08-E054-0003BA0F36E6,0756e94efb9e16ed
7.6037733,45.3208282,52,VIA FORNACI,,LEVONE,,,,092A404B-6CA1-2A08-E054-0003BA0F36E6,6235cfdb2fbda6d6
7.93002,45.1978479,24,VIA dell' ASSUNTA,,CASTELROSSO-TORASSI,,,,092A404B-59FF-2A08-E054-0003BA0F36E6,9c489e0cda7d0803
6.9855823,45.1177951,1,VIA III REGGIMENTO ALPINI,,CHIOMONTE,,,,092A404B-5A5E-2A08-E054-0003BA0F36E6,783a9f9afc59f2df
7.0607012,45.1247984,5,VIA PIAN BARALE,,MEANA DI SUSA,,,,092A404B-54AF-2A08-E054-0003BA0F36E6,ccc83e9b04b16ddd
7.3020093,44.8256905,2,VIA ASSIETTA,,BRICHERASIO,,,,092A404B-554F-2A08-E054-0003BA0F36E6,3060c344c06e2a6f
7.7688013,45.0430319,31,VIA PIETRA DEL GALLO,,PINO TORINESE,,,,092A404B-500E-2A08-E054-0003BA0F36E6,12b0f0e0e44b97b3
7.586478,44.8331359,1,VICOLO COLOMBARO,,PANCALIERI,,,,092A404B-4C94-2A08-E054-0003BA0F36E6,7af2545694f2ae32
7.8201942,45.0134092,1,VIA MARIO LUDOVICO QUARINO,,CHIERI,,,,092A4056-52C4-2A08-E054-0003BA0F36E6,6e606229395291bf
7.6439778,45.1781835,67,VIA CIRCONVALLAZIONE,,CASELLE TORINESE,,,,092A404E-0001-2A08-E054-0003BA0F36E6,941835af0ecf8c49
8.0337576,44.6977842,3,VIA GIUSEPPE MAZZINI,,ALBA,,,,092A4044-71B7-2A08-E054-0003BA0F36E6,ef79bd5c5203aa52
7.8697681,45.4321152,2,BORGATA SCARIONE,,BORGATA DOSSI,,,,092A407D-B530-2A08-E054-0003BA0F36E6,071b0ca3226b3477
7.5418319,45.0068945,12,VIA VITTORIO ALFIERI,,ORBASSANO,,,,092A4077-DF66-2A08-E054-0003BA0F36E6,d05f66977c091774
8.4162025,45.923531,11,VIA TAMLONE,,ARZO,,,,CE103B03-C722-0E42-E044-0003BA0F36E6,94ada63d289a6f9f
8.0491569,45.3503613,7,VIA MASSIMO D'AZEGLIO,,BORGO D'ALE,,,,092A407D-7160-2A08-E054-0003BA0F36E6,c04699dd686d3bbb
8.4693914,44.6752703,8,VIA GIACOMO BOVE,,ACQUI TERME,,,,092A4091-B3BE-2A08-E054-0003BA0F36E6,3cb263bda7abdd2e
7.8406184,45.1792241,4,VIA MALONETTO,,BRANDIZZO,,,,092A4055-DB05-2A08-E054-0003BA0F36E6,11f5311114ce3d82
8.8049399,44.7656894,4,VIA MONTE SANTO,,NOVI LIGURE,,,,092A4084-C906-2A08-E054-0003BA0F36E6,cc4acc0ca3dbd2dd
8.4341956,45.5726866,4,VIA CESARE BATTISTI,,SIZZANO,,,,092A4055-EF23-2A08-E054-0003BA0F36E6,e10cc8e6a50aa356
7.4352172,44.383586,7,VIA XXV APRILE,,BERNEZZO,,,,092A4044-33CD-2A08-E054-0003BA0F36E6,797415c238b2011d
7.2341885,44.8288972,37,LOCALITA' STALLIAT,,LUSERNA SAN GIOVANNI,,,,092A4078-12EC-2A08-E054-0003BA0F36E6,08009639b513304a
7.2232128,44.9470278,19,VIA UGO PAOLASSO,,PINASCA,,,,092A404C-6976-2A08-E054-0003BA0F36E6,f40cf3a67d65fb89
7.3593609,45.1175445,72,VIA ALCIDE DE GASPERI,,NOVARETTO,,,,092A404C-5C42-2A08-E054-0003BA0F36E6,82c1303fbec3022b
7.0109819,45.1385123,34,FRAZIONE SAN LORENZO,,GIAGLIONE,,,,092A404D-ECCE-2A08-E054-0003BA0F36E6,adb9b35358634aff
7.5379387,45.15785,5,REGIONE SERVIGLIA,,DRUENTO,,,,092A4076-E07A-2A08-E054-0003BA0F36E6,7f2d029d7b45d059
7.3695188,44.8023866,129,VIA PINEROLO,,CAVOUR,,,,092A404C-4B49-2A08-E054-0003BA0F36E6,4962c89a1cf31e18
7.2312714,44.9367061,88,VIA NAZIONALE,,DUBBIONE,,,,092A404C-3C62-2A08-E054-0003BA0F36E6,a29277d5e746d84b
7.5282454,45.0960681,33,VIA RICCARDO ARNO',,VECCHIO,,,,092A404B-2F43-2A08-E054-0003BA0F36E6,8b1649237453d3ce
7.8159064,45.275733,10,STRADA PONTE ROSSO,,FOGLIZZO,,,,092A407A-C294-2A08-E054-0003BA0F36E6,dd9f768ecdb31180
7.3647356,44.9306569,4,STRADA ANTICA di PINEROLO,,FROSSASCO,,,,092A404A-F98D-2A08-E054-0003BA0F36E6,626498f403b1d1dd
7.0093009,45.1405129,25,FRAZIONE CREUSA,,GIAGLIONE,,,,092A404A-F2DA-2A08-E054-0003BA0F36E6,921862fe84192f71
7.610725,44.8702523,19,VIA AMORETTI,,OSASIO,,,,092A404B-16BB-2A08-E054-0003BA0F36E6,bcab58922f5570fa
7.0135596,45.1395024,5,FRAZIONE SAN GIUSEPPE,,GIAGLIONE,,,,092A404B-1459-2A08-E054-0003BA0F36E6,2a147215736248d3
7.0120115,45.1422795,8,FRAZIONE SANT'ANDREA,,GIAGLIONE,,,,092A404B-1148-2A08-E054-0003BA0F36E6,364b08e0bb5c49c1
7.3970533,45.0788456,29,VIA RE UMBERTO I,,AVIGLIANA,,,,092A4078-8A06-2A08-E054-0003BA0F36E6,0ebfc7c6635f4dd5
7.397055,45.0776484,6,VICOLO PAGLIERINO,,AVIGLIANA,,,,092A4078-8B2D-2A08-E054-0003BA0F36E6,2323b433297ed33d
7.3943304,45.0739238,2,VIA PORTIGLIATTI,,AVIGLIANA,,,,092A4078-9361-2A08-E054-0003BA0F36E6,f289b2a18236f985
7.4872113,44.9170734,6,VIA del PALAZZO,,AIRASCA,,,,092A4080-409D-2A08-E054-0003BA0F36E6,b0dfa93503d7f922
7.5696814,45.0093713,7,STRADA RAVETTO,,ORBASSANO,,,,092A4077-E047-2A08-E054-0003BA0F36E6,e4f34698db26bcfe
7.6017377,45.0764901,31,VIA GALILEO GALILEI,,COLLEGNO,,,,092A4079-3744-2A08-E054-0003BA0F36E6,206d6b5468acbe3c
8.7777807,45.4089211,29,VIA SAN GIORGIO,,CERANO,,,,092A405B-F3FF-2A08-E054-0003BA0F36E6,1922bba59aafcd65
7.6857799,45.0019086,33,VIA VITTORIO ALFIERI,,MONCALIERI,,,,092A4085-75E0-2A08-E054-0003BA0F36E6,7daf4a2f871bf5ab
8.7910285,44.7710031,19,VIA EMILIO MOROSINI,,NOVI LIGURE,,,,092A4084-4FB7-2A08-E054-0003BA0F36E6,68e5000e506a6a54
8.7905285,44.7707772,9,VIA EMILIO MOROSINI,,NOVI LIGURE,,,,092A4084-4FD5-2A08-E054-0003BA0F36E6,450136d0e2aafe69
7.2507239,44.8015826,7,VIA MONCUCCO,,LUSERNETTA,,,,092A404B-C3B3-2A08-E054-0003BA0F36E6,97b846d115348d21
8.7910714,44.7692883,20,VIA PAPA GIOVANNI XXIII,,NOVI LIGURE,,,,092A4084-A291-2A08-E054-0003BA0F36E6,47f97d9b3d4e801b
8.3847403,45.6332776,29,VIA LORENZO BIANCHI,,ROMAGNANO SESIA,,,,092A4085-793C-2A08-E054-0003BA0F36E6,6382af247e4495b1
8.7849408,44.7597885,33,VIA DON FRANCESCO CAPURRO,,NOVI LIGURE,,,,092A4085-3C79-2A08-E054-0003BA0F36E6,e126e1a26b8815cb
8.7860115,44.7627252,23,VIA GIUSEPPE MAZZINI,,NOVI LIGURE,,,,092A4084-FF5C-2A08-E054-0003BA0F36E6,539d76c4d24472b1
7.1737158,45.1454848,41,VIA DUCCO,,CHIANOCCO,,,,092A404C-1FA2-2A08-E054-0003BA0F36E6,9e9d8bb0099c2772
7.5955266,45.4206918,3,VIA SAN COSTANZO,,PONT-CANAVESE,,,,092A404C-177D-2A08-E054-0003BA0F36E6,032ae01988cdc1aa
7.8272089,45.1342317,22,STRADA della RESSIA,,GASSINO TORINESE,,,,092A404C-18D6-2A08-E054-0003BA0F36E6,13c9e83b8df61b45
7.0564869,44.9586874,18,BORGATA ROBERSO,,MASSELLO,,,,092A404C-1638-2A08-E054-0003BA0F36E6,0f180afce4cf5f7f
7.3084331,45.1160046,37,VIALE BAUCHIERO,,CONDOVE,,,,092A404C-0EB8-2A08-E054-0003BA0F36E6,fcf6093e30b07617
7.5698482,45.0642037,11,VIA PIETRO CROSETTO,,GRUGLIASCO,,,,092A404C-0A5D-2A08-E054-0003BA0F36E6,f7c98ee75098ae77
7.5731393,45.0677601,2,VIA ROVERETO,,GRUGLIASCO,,,,092A404C-07BF-2A08-E054-0003BA0F36E6,6d9794956eaca62f
7.7714022,45.1962921,49,VIA MICHELANGELO BUONARROTI,,VOLPIANO,,,,092A4078-DCFE-2A08-E054-0003BA0F36E6,cf678fd50a0917b6
7.6736101,44.9607865,67,VIA TETTI AIASSA,,LA LOGGIA,,,,092A4056-0F03-2A08-E054-0003BA0F36E6,ca65671df25b4cbd
7.6673002,44.958305,9,VIA LEONARDO BISTOLFI,,LA LOGGIA,,,,092A4056-0F94-2A08-E054-0003BA0F36E6,015822f9be5cdf81
7.8548922,45.5258315,15,VIA CHIAVERINA,,SAN GERMANO,,,,092A404B-F905-2A08-E054-0003BA0F36E6,fe3b65f691dbe04f
7.814191,45.5845803,8,VIA ROVINE,,CAREMA,,,,092A404B-F2F7-2A08-E054-0003BA0F36E6,c8cf45d4d3ee21cb
7.9043296,45.4957396,10,VIA CARRERA,,CHIAVERANO,,,,092A404B-ECD0-2A08-E054-0003BA0F36E6,5fbe928f57c731a4
7.4682434,44.9897321,2,VIA VOLVERA,,PIOSSASCO,,,,092A404B-0068-2A08-E054-0003BA0F36E6,78f4596ee3b669a9
8.2940939,45.4008576,5,VIA MEDICO GALLO,,CASANOVA ELVO,,,,092A4048-3199-2A08-E054-0003BA0F36E6,b8974e6d2a70f3cb
7.696318,44.8451689,12,VIA VESCOVO PIETRO SOLA,,SAN BERNARDO,,,,092A4098-20E1-2A08-E054-0003BA0F36E6,804a33fa0c1000d9
7.177347,45.1414336,7,FRAZIONE CROTTE,,CHIANOCCO,,,,092A404D-5D36-2A08-E054-0003BA0F36E6,672e7f4481a2749c
8.5045088,45.2217599,36,CORSO ITALIA,,CARESANA,,,,092A4048-2D6B-2A08-E054-0003BA0F36E6,0cc6a10b57c24320
7.7076202,45.1481088,132,STRADA CUORGNE',,MAPPANO,,,,D8C06E56-9144-2213-E044-0003BA0F36E6,5d8ff4ffb4050297
7.9338353,45.2005706,4,VICOLO SAN LUIGI,,CASTELROSSO-TORASSI,,,,092A404A-EF33-2A08-E054-0003BA0F36E6,66fa7537fd79a473
8.0299626,44.6998046,16,CORSO GIACOMO MATTEOTTI,,ALBA,,,,092A4082-4442-2A08-E054-0003BA0F36E6,cda6254e66d80071
7.5659809,45.1403597,12,VIA NOLE,,DRUENTO,,,,CE98E548-86D4-229F-E044-0003BA0F36E6,409350496834abd3
8.4206461,44.6702262,9,VIA BROFFERIO,,TERZO,,,,092A409B-6940-2A08-E054-0003BA0F36E6,6f9937aeba571b4b
7.6091737,45.2351547,7,VIA SAN GIOVANNI,,CIRIE',,,,C16A5F18-73E9-6EC1-E044-0003BA0F36E6,c50921325689f99f
7.5734927,45.2286565,14,LOCALITA' VESCO,,CIRIE',,,,C16A5F18-7425-6EC1-E044-0003BA0F36E6,8a30d01c5d07689c
7.5992804,45.2349843,29,VIA ALBERETTO,,CIRIE',,,,C16A5F18-4937-6EC1-E044-0003BA0F36E6,058c0a84edd38cdd
8.2774188,45.718126,1,VIA SORELLE CALDERINI,,BORGOSESIA,,,,092A408F-4520-2A08-E054-0003BA0F36E6,53979d5a401f63dd
8.4199139,44.5918106,37 B,PIAZZA UMBERTO TERRACINI,,CARTOSIO,,,,092A4097-475C-2A08-E054-0003BA0F36E6,bad1c397e999054d
7.013717,45.1948925,13,STRADA ANTICA SANTA MARIA,,CASE SPARSE,,,,092A404D-452B-2A08-E054-0003BA0F36E6,9a15adcb89065191
7.2727225,44.8373861,26,STRADA COMBA,,BRICHERASIO,,,,092A404D-408A-2A08-E054-0003BA0F36E6,8d7d0fe1630df6b5
6.7577479,45.0452731,2,VIALE BETULLE,,BEAULARD,,,,092A404D-422E-2A08-E054-0003BA0F36E6,1c3df866a153e769
8.1256803,45.3110515,24,VIA TRONZANO,,BIANZE',,,,092A4048-1E52-2A08-E054-0003BA0F36E6,574112e771732f9a
7.561799,45.0674963,40,VIA FABBRICHETTA,,GRUGLIASCO,,,,092A4095-CC0B-2A08-E054-0003BA0F36E6,f966782dc3dd9661
7.5619528,45.0674577,38,VIA FABBRICHETTA,,GRUGLIASCO,,,,092A4095-CC6F-2A08-E054-0003BA0F36E6,7bbda4dbbb8b7ed8
6.8350357,45.0331767,35,VICOLO CARLIN,,OULX,,,,092A404B-D89E-2A08-E054-0003BA0F36E6,b3fb219497431f21
7.3840513,45.3139201,41,VIA ALA,,CERES,,,,092A404B-D623-2A08-E054-0003BA0F36E6,879550edae6f4408
7.6097414,44.9311934,1,VICOLO GIOVANNI RAVERDINO,,PIOBESI TORINESE,,,,092A404B-CB29-2A08-E054-0003BA0F36E6,76ef4d46fae5d849
7.2404687,45.1195189,2,VIA dei GRAVE',,BORGONE SUSA,,,,092A404B-BC47-2A08-E054-0003BA0F36E6,83d1eb6c91ba8a06
7.1485348,45.1377248,20,VIA FONTAN VALTER,,BUSSOLENO,,,,092A404B-BD69-2A08-E054-0003BA0F36E6,ed095498aa175ea9
7.6853576,44.9987576,25,VIA CAMILLO BENSO CAVOUR,,MONCALIERI,,,,092A4089-EFA8-2A08-E054-0003BA0F36E6,c50893123fd92e03
7.1232555,45.141885,64,VIA SAN ROCCO,,FORESTO,,,,092A404D-625E-2A08-E054-0003BA0F36E6,87d1efc6188a079c
7.3107769,44.7684269,16,VIA BIBIANA,,BAGNOLO PIEMONTE,,,,092A4044-8F3F-2A08-E054-0003BA0F36E6,bfddd118f3775782
7.3172078,44.764993,15,VIA CAMPIGLIONE,,BAGNOLO PIEMONTE,,,,092A4044-8F58-2A08-E054-0003BA0F36E6,1bc580d33faeeec8
7.3020959,44.8191607,8,VIA EDOARDO DANEO,,BRICHERASIO,,,,092A4076-35EE-2A08-E054-0003BA0F36E6,b23ea93ca8b18a2d
8.2744399,45.7270494,20,VIA per PIANEZZA,,BORGOSESIA,,,,092A4086-2698-2A08-E054-0003BA0F36E6,8455c1725f5b82a4
7.7357125,45.0186128,3,VIA MAURIZIO BERIA,,MONCALIERI,,,,092A4075-2DBB-2A08-E054-0003BA0F36E6,7c3af0e948fe578b
7.6640386,45.0023495,22,STRADA STUPINIGI,,MONCALIERI,,,,CE98E548-64DD-229F-E044-0003BA0F36E6,7e1e1fe6896d3ba6
8.3859216,45.7573605,3,VIA GOZZANO,,POGNO,,,,D880846C-67F6-4D87-E044-0003BA0F36E6,16d18f2125670e09
8.4879956,45.757778,5,VICOLO MARGHERITA PUSTERLA,,INVORIO,,,,D7CCF4CF-795A-036D-E044-0003BA0F36E6,2aaedd731bd29a54
8.5768572,44.8443727,13,VIA MASSIMO D'AZEGLIO,,CASTELLAZZO BORMIDA,,,,DF1B872B-B405-7325-E044-0003BA0F36E6,53eb33dcb29f20a8
8.552167,44.6395656,19,VIA SAN ROCCO,,PRASCO,,,,092A4095-B2FC-2A08-E054-0003BA0F36E6,1a84a6bb21285364
7.7820513,45.2251483,2,VIA GENERALE VINCENZO ROBAUDI,,SAN BENIGNO CANAVESE,,,,1FF24A6A-9265-5964-E054-0003BA0F36E6,06e917f04898294a
8.4909571,44.6826155,30,STRADA CIRCONVALLAZIONE,,ACQUI TERME,,,,092A4095-93EE-2A08-E054-0003BA0F36E6,59b01225c31cc78d
7.3743243,44.9526642,13,STRADA TAVERNETTE,,TAVERNETTE,,,,092A404D-EDA0-2A08-E054-0003BA0F36E6,4f65f701e766ee50
8.4881365,44.5545689,178,FRAZIONE CIMAFERLE,,PONZONE,,,,0AE0F23C-9063-464F-E054-0003BA0F36E6,0282968429f33b37
7.4529962,44.9888739,2,VIA ALESSANDRO MANZONI,,PIOSSASCO,,,,092A4083-044A-2A08-E054-0003BA0F36E6,97b7e2243878830b
8.7913414,44.7695543,12,VIA GIOSUE' CARDUCCI,,NOVI LIGURE,,,,092A4086-96B4-2A08-E054-0003BA0F36E6,534c22988ea08898
7.6423472,45.1818098,23,VIA FRANCESCO DEGLI OROLOGI,,CASELLE TORINESE,,,,092A404C-D1F4-2A08-E054-0003BA0F36E6,e64bed07619c3a48
7.6078987,45.0627881,19,VIA GUIDO GOZZANO,,GRUGLIASCO,,,,092A404B-A527-2A08-E054-0003BA0F36E6,5caf5f15f13ddf56
6.8239489,45.0366387,11,VIA PAPA GIOVANNI XXIII,,OULX,,,,092A404B-9A6E-2A08-E054-0003BA0F36E6,527844e43521db73
7.781808,45.0416591,3,VIA VALLE BALBIANA,,PINO TORINESE,,,,092A404B-9316-2A08-E054-0003BA0F36E6,314842e45335bb98
7.8426494,45.1227905,57,STRADA FORATELLA,,GASSINO TORINESE,,,,092A404B-9348-2A08-E054-0003BA0F36E6,9254ad5bf67fb7bb
7.1491367,45.1377076,57,VIA FONTAN VALTER,,BUSSOLENO,,,,092A404B-8D3F-2A08-E054-0003BA0F36E6,156ceb7f25d5ca8c
7.7625849,45.0222829,2,STRADA CIATTALINA,,PECETTO TORINESE,,,,092A404B-880D-2A08-E054-0003BA0F36E6,3787e3eadf49deea
7.9296315,45.0309834,7,VIA RIVA,,BAUSONE,,,,092A404B-8169-2A08-E054-0003BA0F36E6,6c33d06af420309b
8.0640401,45.1946232,20,VIA ANTONELLI,,CASCINOTTI,,,,092A4048-3DB5-2A08-E054-0003BA0F36E6,47391ac87ac80c55
