LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
10.0054434,56.4612502,19,Vasen,,,,,8920,,acaed18fbedfe3c5
10.2879814,56.2095378,363,EgÃ¥ Marina,,,,,8250,,d34bb82fadbae2ed
10.1069407,56.3301367,2,Mejsevej,,,,,8370,,65099cc1b45ffcde
9.4163039,55.0362906,38,Langebro,,,,,6200,,e33d0ddf3eb6e652
8.6172007,56.0863494,2E,Ternevej,,,,,6920,,d0a60fae22808530
10.0491048,56.3186284,41,Flegebakken,,,,,8370,,4b992fd1186dc907
9.4873601,55.4690903,17,DjÃ¦vleklÃ¸ften,,,,,6000,,f08e800c4fd339ad
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
9.1046469,55.9465651,15,Kolonihavevej,,,,,7330,,cbb9125f809718ab
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
12.5715208,55.6176171,71,Richard Mortensens Vej,,,,,2300,,f51592424656f55f
10.0944305,56.1579767,78,Laskedalen,,,,,8220,,9a5ff0b74623bb04
9.5377508,55.5077972,19,AlrÃ¸vÃ¦nget,,,,,6000,,7d62748d55c99e21
12.2654668,55.5674319,26,Karlslunde Parkvej,,,,,2690,,c0f8d896b7ebc479
8.9378321,55.7612715,16,Hf. Grindsted,,,,,7200,,cf1e90b8f160d0a7
9.7293476,57.1640654,1F,HÃ¸jskolevej,,,,,9440,,22864feee8308eac
12.3242231,55.8722248,88,MÃ¸llemoseparken,,,,,3450,,89635084468374a5
9.8807884,57.1488847,64G,Gustav Zimmersvej,,,,,9430,,0e97837b72762190
11.5918669,55.9149454,7,SÃ¸bakken,,,,,4573,,80fd9b317b0b9b85
9.5129409,55.4673206,13,Gunnars Ager,,,,,6000,,2f1bfa8b44082de0
10.4266346,55.3636629,45,Hospitalsringen,,,,,5260,,dafa93682e22ce0c
9.4686546,55.4605875,54,Springbjerg,,,,,6000,,41808cda4d7f8c7e
10.7783692,55.3164571,58,Hf. Helgetoften,,,,,5800,,4f95f554c30eecda
10.7601602,55.3157175,19,LÃ¸begangen,,,,,5800,,5ad90e579221bc40
10.3144644,56.2734453,29,RosenvÃ¦nget,,,,,8541,,38494c522b70c201
9.9417368,56.4383209,54,Tornerosevej,,,,,8870,,1bad5d143ef71454
12.6125261,55.673985,58,KlÃ¸vermarksvej,,,,,2300,,b9d8ef0c6215a30a
10.6949274,56.1527241,13,Ã˜erkrogvejen,,,,,8400,,9c2d40a0e6a759f3
9.6276755,56.2205957,11,Romervej,,,,,8600,,c68fb46c7b96fdf1
11.7353735,55.9545375,22,LÃ¦rkevÃ¦nget,,,,,4581,,13b31022fbe83a27
12.4587107,55.6457116,125,Hf. KettehÃ¸j,,,,,2650,,405b8f81a2268f45
12.5801431,55.6200997,157,Hf. VestgrÃ¦nsen,,,,,2770,,9ba27260bb1f6f8c
12.571372,55.7119748,36,NygÃ¥rdsvej,,,,,2100,,23e07edb8e270b76
12.571372,55.7119748,36,NygÃ¥rdsvej,,,,,2100,,23e07edb8e270b76
12.571372,55.7119748,36,NygÃ¥rdsvej,,,,,2100,,23e07edb8e270b76
12.5706576,55.6184947,60,Richard Mortensens Vej,,,,,2300,,47ba460d413108e8
11.8748504,55.6344843,13A,Fynsvej,,,,,4060,,d12f392e66d083d7
8.793311,56.5224586,52,Ã˜stparken,,,,,7830,,005b605923dd67aa
9.9284167,57.0066633,11C,SÃ¸nder Tranders Vej,,,,,9210,,2f3b2178d98a7089
8.897237,55.2602413,6C,SkolevÃ¦nge,,,,,6760,,20419b3dce4a0501
12.2596087,55.4052446,38,Nicolinevej,,,,,4600,,091abaf9acd41d0b
9.3015375,55.6186595,20E,Parkvej,,,,,6040,,9d49070ca5e26e52
9.981062,55.7006392,30,Kysthaven,,,,,7130,,37957934841ebbe0
12.2652685,55.5722965,30,RÃ¸rhaven,,,,,2690,,2bca44cc1085ab78
9.8224539,55.8547763,21,Hs Carl Troelsens Minde,,,,,8700,,fcc30d332e007f3b
9.7852486,56.0822902,11B,VessÃ¸vej,,,,,8680,,c9bfe0a97b2b95b4
9.8648688,55.8711484,4,FlintevÃ¦nget,,,,,8700,,d3092e82437de4e6
11.3933821,55.2408215,8,Visbjergvej,,,,,4230,,dd1dc50b40a2b8fd
9.2895845,56.6086966,1G,Sandkrogen,,,,,7840,,5ec6e4a54b92de44
9.4667829,55.4497217,14,TeglvÃ¦nget,,,,,6000,,a844a281ffbfec01
12.301292,55.620461,10,Paradis AllÃ©,,,,,2635,,4b0a6409f955cc34
10.3009972,56.2658008,62,TronkÃ¦rgÃ¥rdsvej,,,,,8541,,b313ab0a0b38af1b
9.6722499,55.6656952,5A,Brejning SÃ¸ndergade,,,,,7080,,8f58d62c675e9244
10.3575322,56.3906615,1,DalsgÃ¥rdsvej,,,,,8963,,1f6de0300adba5da
11.9034309,55.0169883,2H,KullekÃ¦rvej,,,,,4760,,0f1f46198ec3fb11
12.4109926,55.8335667,1,BlÃ¥bÃ¦rstien,,,,,3460,,61f276b3594b2457
9.2027283,55.1983732,4A,Hyrupvej,,,,,6541,,56426d6a92b82349
9.4990305,55.4839462,90,Tvedvej,,,,,6000,,fe363d676422a6bb
10.0299775,57.1155796,14,Storemosevej,,,,,9310,,0f75a3b19ff2fedb
14.7146881,55.1761512,33,Hasle Hytteby,,,,,3790,,3526fa452b3045b6
8.5004438,55.4926311,121,Kvaglundparken,,,,,6705,,89a5f55895fb5ff1
9.9181075,55.2587649,25,Nellikevej,,,,,5610,,a712afb4564ef521
12.3634364,55.6685051,24M,Stensmosevej,,,,,2620,,a373774e880c72e6
10.4141441,57.5341126,32,Ã…svinget,,,,,9981,,8c9c17fcdf839986
10.0986445,56.1855157,161,Tilst Parkvej,,,,,8381,,410400f2c6be748b
10.3498672,55.4049403,21T,Jeppe AakjÃ¦rs AllÃ©,,,,,5210,,658cae6266d12bac
12.0907913,55.6180423,4,PoppelgÃ¥rdsvej,,,,,4000,,ad3a62b66a89216b
12.1397302,56.0625687,45,Stationsvej,,,,,3210,,b17a816ebf6ab842
9.557744,55.4604248,16G,SÃ¸nderbyvej,,,,,6091,,867eaf84f1e1c688
9.5841037,55.7542847,9,Ny Solskovvej,,,,,7100,,de63161b43f4b3b5
10.1256037,56.0318029,202D,Ã˜stergÃ¥rdsvej,,,,,8340,,e50a573e5e19e7a0
9.6728598,55.793928,25I,Lundagervej,,,,,8722,,a084cf603e791e2c
8.9103839,55.8330474,29,HoldgÃ¥rdsparken,,,,,7260,,2a88aee4d1a44d39
10.6534697,55.4530403,49,MÃ¸llegÃ¥rdens Haver,,,,,5300,,063f832dc5de4ce6
9.3540594,56.4423421,1,MÃ¸gelvang,,,,,8800,,397b9c50cd0e2550
12.5654633,55.6815718,2F,NÃ¸rre Farimagsgade,,,,,1364,,204f1b5e7adefe5c
9.0877189,55.7350573,4B,LÃ¸vlundvej,,,,,7190,,8d3fa51daf355f17
12.4419435,55.7041522,18,Tagetesvej,,,,,2610,,96c7a26a28cf4f36
9.9375192,57.0346076,42,Plateauet,,,,,9000,,fdc4bf9f03c651c9
9.8779082,57.0008949,36B,Gartnervej,,,,,9200,,4871e3b44870dec3
9.0449382,56.5709607,15,Skovhaverne,,,,,7800,,3a43742b277e1cce
12.4031406,55.7029057,102,VÃ¦ngedalen,,,,,2600,,6f061e14b9b4b772
10.914513,56.4123442,15,Erhvervsparken,,,,,8500,,acd4f0a70f6cf838
12.4371905,55.7130791,18,HyldebÃ¦rstien,,,,,2610,,3175e47b52146e53
10.4335215,55.4220957,42,Biskorup Havekoloni,,,,,5240,,27aa64c8ea4021a4
12.3326952,55.5949074,1B,Gersager Alle,,,,,2670,,8a082d3bed38d30e
10.2462426,55.9813113,14,StrandvÃ¦nget,,,,,8300,,01568836a2c0a169
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
11.0862403,55.6815895,7,Sct Olaigade,,,,,4400,,7d3a2aa5c5bcd457
11.0862403,55.6815895,7,Sct Olaigade,,,,,4400,,7d3a2aa5c5bcd457
10.5882806,56.3626725,16A,Drasbeksgade,,,,,8560,,3fffdf9b83e28503
12.5153347,55.6390465,25,Hf. Bergmannshave,,,,,2450,,a64c4f65a8257970
9.4757351,55.6648691,73,JerlevgÃ¥rdvej,,,,,7100,,1c429bee0634d2a5
8.1496515,56.6009952,72C,Strandvejen,,,,,7673,,5b27338f2bcf0100
9.6314049,56.9853329,32C,SÃ¸ndre Havnevej,,,,,9240,,320b7fd208b6ce92
12.2006066,55.4628635,30,Nordhavnsvej,,,,,4600,,c1824a026955de98
10.3138985,56.2737176,7,RosenvÃ¦nget,,,,,8541,,30831983b30fbf71
9.9686107,57.4532642,86S,Ã…strupvej,,,,,9800,,95a5ad6092c7b1df
10.5112213,55.1362608,36A,Sandbjergvej,,,,,5771,,e89de0bf1707505b
12.5236037,55.6565992,96A,ValbygÃ¥rdsvej,,,,,2500,,a9bbccba7160c777
9.2176492,55.3572169,1,BarsbÃ¸lmarkvej,,,,,6630,,bbe776f3e649d0bb
9.2958413,55.3171865,31B,HyldevÃ¦nget,,,,,6560,,f4a935416e3e0490
12.2560448,55.4055324,86,Nicolinevej,,,,,4600,,ca34279623ccd2ed
9.4646965,55.5158111,9,Ankerhus,,,,,6000,,ef66b0ad08ab81ac
9.9844554,57.3974824,18A,GrÃ¦shedevej,,,,,9800,,ee328bef0c0bf952
10.041175,56.0751271,121,Ã˜stergÃ¥rds Alle,,,,,8362,,111d52bf21cf556b
9.8521018,56.8982148,41,BÃ¦veren,,,,,9530,,774fe76970dcf280
10.5882806,56.3626725,16A,Drasbeksgade,,,,,8560,,3fffdf9b83e28503
12.2827977,55.9270503,91,Frederiksborg Haveforening,,,,,3400,,dd25e0cfa6e16e94
12.332309,55.7170835,37,RÃ¸nstrupvej,,,,,2750,,535ea37836c19259
9.7054932,55.5771275,27,PuggÃ¥rdsvej,,,,,7000,,7cca1e126efea246
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6774997,56.1787339,8H,SÃ¸husvej,,,,,8400,,a111367245c2cfbb
10.6370377,55.8167755,76G,Strandvejen,,,,,8305,,ee822834520875de
12.4415916,55.742797,109,Hf. Klausdalsbro,,,,,2730,,e2049cb4aad78d3f
12.0673676,55.6511751,18,Tofteparken,,,,,4000,,19f65a0ce0e01ad6
10.3999493,55.5215287,50B,NÃ¸rregade,,,,,5450,,b87f53b6d4682620
12.2096093,55.7567609,52,Engholmvej,,,,,3660,,f6fd3fb232d9d307
12.5248962,55.6809624,14B,Kilevej,,,,,2000,,3ecf1b1309280e3c
11.6254856,54.7933328,45,Dannebrog,,,,,4990,,bbb50d2ca0e2f1a5
12.0039679,54.9976102,1,HÃ¸jgaardsvej,,,,,4760,,8848ca1f98259c03
10.3688782,55.3553083,205,Lilletoften Havekoloni,,,,,5260,,1ed3120f1ed97f01
10.2221275,56.1672588,171,Fiskerikajen,,,,,8000,,3a3cbce5d65498eb
12.323282,55.7759396,13,Ã˜stre Alle,,,,,3500,,d1edae1b8b0e1a4d
10.0548795,57.5596771,7D,Stejlbjergvej,,,,,9850,,62565ba2b5c082ee
9.9354762,57.0561117,37,Limfjordsvej,,,,,9400,,75221931c76b3c27
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
12.5169417,55.6786729,9A,Peter Bangs Vej,,,,,2000,,5fcc725c02e3c5e4
10.019943,56.4869687,21,JordbÃ¦rvangen,,,,,8920,,960cb95fb6ce001c
10.0022229,56.4639206,41E,HvidemÃ¸llevej,,,,,8920,,1bef24b30aca8ab1
8.6883064,56.9609832,34,Oluf Gades Minde,,,,,7700,,64373b7646efb72f
9.3490345,56.9277215,1B,Stationsvej,,,,,9670,,4675f47d3a7c26f2
12.4576831,55.6452523,85,Hf. KettehÃ¸j,,,,,2650,,aba3d1e0e00a1681
11.1920232,55.3266282,16,Norhaverne,,,,,4220,,d23d7811c987d462
11.8114237,55.4469855,1E,Ã˜stre Parkvej,,,,,4100,,ddc437912590be5c
10.0880539,56.1140681,206,Kildeagervej,,,,,8361,,34e8500376d9c6cb
10.0630516,56.4452438,5C,SigsgÃ¥rdsvej,,,,,8960,,627c40fe53979a53
10.6054536,55.2224645,15,Kolonihaverne Ved Lykkesholmsvej (Nord),,,,,5854,,43e760479446b667
8.4650424,55.4756375,130,Remisevej,,,,,6700,,de4ef6f215dd78fd
9.6189002,55.7311632,29,TirsbÃ¦k SÃ¸vej,,,,,7120,,66d9ff6a6f2afb06
9.5481791,56.2409079,2B,Ã˜sterbyvej,,,,,8632,,a4a1688c3042c52f
9.7368074,57.0005098,535,Nibevej,,,,,9240,,733928ca1cd6fbfe
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5405126,55.7194359,172B,Tuborgvej,,,,,2400,,cecee652d263544e
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
12.5140076,55.6589099,22Z,Gammel KÃ¸ge Landevej,,,,,2500,,917c2fa5ee90e1f7
9.2808167,55.2617214,8C,SpÃ¦tmejsevej,,,,,6500,,4a0a42634de0489c
10.0479965,56.2738484,6,Udsigten,,,,,8382,,0c9b6066a8bffa6d
12.3395383,55.7134227,2,HindbÃ¦r Alle,,,,,2750,,826cb37d7b8ab06f
9.9076697,57.0374704,4E,MÃ¸lleparkvej,,,,,9000,,ce74433e77a9a1cb
11.923433,54.7167978,15B,PrÃ¦stestrÃ¦de,,,,,4873,,4550cac6b78c8ab4
11.955635,54.6920605,17,AvnbÃ¸gvej,,,,,4873,,8cd56aca77818c50
12.5368589,55.6638606,20,Tapperitorvet,,,,,1799,,a4bf24ba700e97d8
11.8075702,55.43872,17,SolbÃ¦rvÃ¦nget,,,,,4100,,a9fe954fced1d51e
12.558943,55.7040598,19,Stadens VÃ¦nge,,,,,2100,,11c2e4536096449a
11.355054,55.4020221,3E,Slotsgade,,,,,4200,,b899e17baeef3223
8.6875859,56.9542224,1G,Frederiks Torv,,,,,7700,,c83fd59640dd14d5
9.2083042,56.5740932,7A,Sejstrupvej,,,,,7840,,e5db4966fe6570f7
12.3281213,55.6881708,1A,LedÃ¸jevej,,,,,2620,,66dcb8cecc057843
10.4816159,55.244828,24,Kolonihave Fruerlund,,,,,5750,,8d0962888aaa5753
9.0240566,56.1386859,36,Fresiahaven,,,,,7400,,354448e35ce8f818
11.6320157,54.8008904,3C,Lillemark,,,,,4990,,f445f0ad33a112a8
12.4527701,55.7417569,29,Hf. Samvirke,,,,,2860,,f2df4abb9818fd2e
12.3987542,55.7183383,1,KildestrÃ¦det,,,,,2740,,a5b77e803e459509
12.4512833,55.7430881,57,Hf. FÃ¦lles Eje,,,,,2860,,f8deb447097a5873
12.5026761,55.9933246,15,Egeskovvej,,,,,3490,,e5aa7f849dee2420
9.3017608,55.8380409,177,Vejlevej,,,,,7323,,8a9e03d7c079d768
10.6699972,56.1599915,2,H. H. Hansens Vej,,,,,8400,,7e7f3c7a350d5ac4
12.3446319,55.7196798,44,LupinvÃ¦nget,,,,,2750,,1473af578e2f40a0
9.0144869,56.5735608,6,BÃ¦kkeblink,,,,,7800,,aaeffa090fbba6c5
8.8677213,57.0361755,5,Gl. Aalborgvej,,,,,7700,,b706478fbbcc575a
12.6215598,55.6669688,6B,Lindgreens AllÃ©,,,,,2300,,ae6cea163df6b8d1
10.8120532,55.311881,49,Hf. ElefanthÃ¸jen,,,,,5800,,cd06683e5006d342
12.5842511,55.6336401,17S,LandehjÃ¦lpvej,,,,,2300,,d377077c5e511271
12.4796765,55.8855902,24,Havrevej,,,,,2970,,9c19ab8954fc9ce6
10.4332567,55.4706395,55A,Grusgyden,,,,,5450,,1a202ea4993acfab
10.194542,57.4742868,27K,Odinsvej,,,,,9870,,4467dd11b96e5219
12.6239601,55.6646276,27,Strandlodsvej,,,,,2300,,b2122817004017cc
10.3470095,55.4309971,1,NÃ¦sby Haveforening,,,,,5270,,dbfa950cde9eed1a
9.8515622,55.8543322,15D,HÃ¸egh Guldbergs Gade,,,,,8700,,0f70c2d437100235
9.0433071,56.5725814,50,Dr Louisesvej,,,,,7800,,9b158c7fbe770ca2
10.7790762,55.3166902,55,Hf. Helgetoften,,,,,5800,,af09db4546c9605a
9.7543304,57.1499709,106,KnÃ¸sgÃ¥rdvej,,,,,9440,,f2546cff607a3e70
8.6802218,55.6549145,28B,KÃ¦rgÃ¥rdsvej,,,,,6800,,3c4d5e20adef55ef
12.2946581,55.9297011,42F,Slangerupgade,,,,,3400,,39ff5956c0f902a2
10.4211321,55.4323982,133,BÃ¥gÃ¸ Havekoloni,,,,,5000,,29b9007c9a761dfa
10.594704,57.735395,30,Guldmajsvej,,,,,9990,,37c3ba1b4f2a66b9
12.3070036,55.6200532,109,Cypressen,,,,,2635,,9dfbf108fcd1a698
8.470422,55.6221926,48,KÃ¦rhaven,,,,,6800,,4d8c7f86e8730402
9.9516734,57.1338625,55,Mejlstedvej,,,,,9380,,b64143d2aba7f187
12.459335,55.6343144,101,Hf. Dahlia,,,,,2650,,fcf4394664215c53
10.6697231,55.0490158,2,SkaarupsundvÃ¦nget,,,,,5700,,f46d58879e6213e6
12.357045,55.668605,29,Alberts Have,,,,,2620,,ec1f4305daa478cb
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
12.5815293,55.636076,46B,Ã˜restads Boulevard,,,,,2300,,b8b6778be8ae3f80
10.1906239,56.0287453,20,KrekÃ¦rvangen,,,,,8340,,a4950a6568ae473d
10.7936893,55.3265901,1,Hf. Skovly,,,,,5800,,d7c9192ab43dfbb0
8.1213884,56.5276162,6,Havtoften,,,,,7620,,330b64584cae620f
11.2444993,55.3595825,5,VejsgÃ¥rd Alle,,,,,4241,,53f82fa4f18ed69e
11.2444993,55.3595825,5,VejsgÃ¥rd Alle,,,,,4241,,53f82fa4f18ed69e
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
12.5957262,55.6876732,45A,Amaliegade,,,,,1256,,bb6ece3ceff99f23
9.0013157,56.1360441,9,Golfvej,,,,,7400,,42fc2f8406278445
10.1899117,56.1720805,25D,Finlandsgade,,,,,8200,,cd3e8184771612ce
12.5995019,55.6429861,1A,Jens Warmings Vej,,,,,2300,,76ea2610ab4d5eb9
12.1978821,55.4611912,17,Nordhavnsvej,,,,,4600,,6ea2ecf2d6d265f9
10.101555,55.3742458,14E,Bredgade,,,,,5492,,b35823c17bb0747e
10.6368798,55.0644714,61D,Fruerstuevej,,,,,5700,,18be113fdf9dd0f8
9.1578624,56.0024263,82B,DÃ¸rslundvej,,,,,7330,,b46baf6180c0389c
9.6934666,56.0711057,4,Skovlunden,,,,,8680,,e1a3d5490ef47386
12.4467631,55.6625496,130,Bredager,,,,,2605,,28dfe7fcead036b3
12.5179347,55.7104418,91,Skoleholdervej,,,,,2400,,a7f25b769d2b13b0
12.5179347,55.7104418,91,Skoleholdervej,,,,,2400,,a7f25b769d2b13b0
12.5179347,55.7104418,91,Skoleholdervej,,,,,2400,,a7f25b769d2b13b0
12.4367779,55.7104359,16,Solstien,,,,,2610,,ff3b2d1c6b17f283
10.1064884,56.7164737,25,Timandsvej,,,,,9560,,e4643605ab094aa3
9.739182,55.4963776,4,P V Tuxens Vej,,,,,5500,,1153fab43f233232
9.4869553,55.4690534,19,DjÃ¦vleklÃ¸ften,,,,,6000,,b6ce951216d21ed6
8.9754476,56.3447195,56B,Herningvej,,,,,7540,,e9bd4648a792c892
9.4586449,55.0882424,26,Ã˜ster Hessel,,,,,6200,,79850511c3d1aeb7
9.4860956,55.3550168,1,Gl. Kongevej,,,,,6070,,cb10c0bd5c0016bb
9.4687759,56.2465453,21B,Serup Skovvej,,,,,8620,,31b3c2e776e99a20
9.3404501,56.1748792,112,Emil Ernsts Vej,,,,,7442,,5a2ed0678365453b
10.0326288,57.1112598,1A,Den RÃ¸de GÃ¥rds Vej,,,,,9310,,d849d2c58ff24b68
9.7090032,55.7583743,82,RÃ¥dyrvej,,,,,8722,,f16025a3f32dfafa
9.4568221,54.9654486,10A,Assenholmvej,,,,,6200,,3baa7a5c366e1f86
12.1776501,56.0180883,44,SkovgÃ¥rdshave,,,,,3200,,6e52f85af7a9bdca
12.3355528,55.7157467,43,TranebÃ¦r Alle,,,,,2750,,21d2c0c212c43e79
10.2893835,56.2101069,618,EgÃ¥ Marina,,,,,8250,,0bc8c0f2b79ea3b1
12.3602841,55.6137511,2,Ved Stationen,,,,,2635,,aba4b006ab7fc1f6
10.5098636,57.4582262,4,Golfhaven,,,,,9900,,53d8706b8b24aec7
9.612657,56.20367,13,Bakkeborgtoften,,,,,8600,,d03072aa8aa61ee2
12.34173,55.7143453,37,Kronliljevej,,,,,2750,,c82fc91fac0ce530
9.8120166,55.8307305,9,Junivej,,,,,8700,,49a098dbfae3c00c
9.7185153,55.5199104,3A,Slotsstien,,,,,7000,,bf920d8fafbb21f7
9.7965472,56.6573092,25,KÃ¸bmagergade,,,,,9500,,b1c0dd8b426e14a3
12.4477562,55.7408531,148,Hf. FÃ¦lles Eje,,,,,2860,,bcd04e48b46c2849
10.0305338,56.4849415,13,Kavalerivej,,,,,8930,,45abafa11d7936b9
11.9638132,55.6467961,1A,Stetteager,,,,,4000,,a0e1cef8d278ec32
10.2903167,56.2107656,838,EgÃ¥ Marina,,,,,8250,,870a7dccf1d724fd
12.3329744,55.7421406,110A,Lindbjergvej,,,,,2750,,eff3c6d3c908b5b1
9.6812176,56.369194,18,Hf. Fjeren,,,,,8850,,a26347c7ca13688f
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
12.5552307,55.651342,14,Dieselvej,,,,,2450,,805f4f3dcf51dcb9
10.7169368,56.2023747,21C,SÃ¸kjersvej,,,,,8400,,9f458544c24f9ef1
12.3517548,55.712473,15,EgetrÃ¦et,,,,,2750,,93ab830ff559b3e7
8.7822839,55.9413323,11A,Bredgade,,,,,7280,,705beea7cccf9f8c
11.5686573,54.6871565,58,Tamrodsvej,,,,,4894,,b629ff4af82957a1
10.3052309,57.3676031,97,Lendumvej,,,,,9750,,d907f00b454473d0
12.5301686,55.6406232,553,Hf. Musikbyen,,,,,2450,,9f8acdcf9105b480
8.9525671,56.1265654,22,FjerkrÃ¦vej,,,,,7400,,82a7d922aa730b53
9.8341955,54.9130788,47,Store Skovly,,,,,6400,,7e56016769e3b5df
8.6090431,56.0693146,47A,Skolevej,,,,,6920,,99f28bf9fa1ba7e5
12.4009047,55.7393037,61,Hf. Syvendehus,,,,,2730,,c825adb5056dce15
11.9910892,55.4936237,81,BakkegÃ¥rds Alle,,,,,4140,,5904bd31b5f8de62
